user_id,user_name,income,category,amount,date,month,day_of_week,description
2,Marcus (Junior Software Developer),5500,transport,76.43,2025-04-20,4,6,Parking garage
2,Marcus (Junior Software Developer),5500,transport,109.69,2025-04-17,4,3,Tire rotation
2,Marcus (Junior Software Developer),5500,transport,82.2,2025-04-03,4,3,Monthly bus pass
2,Marcus (Junior Software Developer),5500,shopping,174.68,2025-04-10,4,3,Electronics purchase
2,Marcus (Junior Software Developer),5500,shopping,145.74,2025-04-29,4,1,Sports equipment
2,Marcus (Junior Software Developer),5500,shopping,92.11,2025-04-18,4,4,Amazon order
2,Marcus (Junior Software Developer),5500,shopping,129.03,2025-04-24,4,3,Clothing store
2,Marcus (Junior Software Developer),5500,entertainment,159.04,2025-04-23,4,2,Museum visit
2,Marcus (Junior Software Developer),5500,entertainment,153.99,2025-04-22,4,1,Concert tickets
2,Marcus (Junior Software Developer),5500,entertainment,101.46,2025-04-27,4,6,Bowling night
2,Marcus (Junior Software Developer),5500,entertainment,43.74,2025-04-19,4,5,Spotify premium
2,Marcus (Junior Software Developer),5500,utilities,54.66,2025-04-04,4,4,Cloud storage subscription
2,Marcus (Junior Software Developer),5500,utilities,815.76,2025-04-05,4,5,Sewer service
2,Marcus (Junior Software Developer),5500,utilities,55.11,2025-04-25,4,4,Trash collection
2,Marcus (Junior Software Developer),5500,health,129.79,2025-04-04,4,4,Physical therapy session
2,Marcus (Junior Software Developer),5500,health,77.53,2025-04-10,4,3,Mental health counseling
2,Marcus (Junior Software Developer),5500,health,98.31,2025-04-20,4,6,Dermatologist visit
2,Marcus (Junior Software Developer),5500,travel,49.72,2025-04-08,4,1,Resort stay
2,Marcus (Junior Software Developer),5500,travel,78.12,2025-04-14,4,0,Travel insurance
2,Marcus (Junior Software Developer),5500,other,331.07,2025-04-29,4,1,Professional dues
2,Marcus (Junior Software Developer),5500,other,29.27,2025-04-22,4,1,Library fine
2,Marcus (Junior Software Developer),5500,other,73.68,2025-04-06,4,6,ATM withdrawal
2,Marcus (Junior Software Developer),5500,food,434.72,2025-05-24,5,5,Farmers market
2,Marcus (Junior Software Developer),5500,food,85.19,2025-05-12,5,0,Farmers market
2,Marcus (Junior Software Developer),5500,food,152.86,2025-05-16,5,4,Fast food delivery
2,Marcus (Junior Software Developer),5500,food,39.11,2025-05-25,5,6,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,food,46.74,2025-05-09,5,4,Meal prep ingredients
2,Marcus (Junior Software Developer),5500,food,40.09,2025-05-21,5,2,Grocery store
2,Marcus (Junior Software Developer),5500,food,40.13,2025-05-04,5,6,Coffee shop
2,Marcus (Junior Software Developer),5500,food,119.32,2025-05-16,5,4,Bakery
2,Marcus (Junior Software Developer),5500,food,48.83,2025-05-13,5,1,Breakfast café
2,Marcus (Junior Software Developer),5500,food,41.26,2025-05-10,5,5,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,food,49.98,2025-05-25,5,6,Deli sandwich
2,Marcus (Junior Software Developer),5500,food,54.82,2025-05-25,5,6,Food truck lunch
2,Marcus (Junior Software Developer),5500,food,90.74,2025-05-10,5,5,Online grocery order
2,Marcus (Junior Software Developer),5500,food,91.04,2025-05-16,5,4,Brunch spot
2,Marcus (Junior Software Developer),5500,transport,38.54,2025-05-30,5,4,Monthly bus pass
2,Marcus (Junior Software Developer),5500,transport,107.78,2025-05-13,5,1,Train ticket
2,Marcus (Junior Software Developer),5500,transport,49.32,2025-05-11,5,6,Rideshare to work
2,Marcus (Junior Software Developer),5500,transport,222.16,2025-05-13,5,1,Train ticket
2,Marcus (Junior Software Developer),5500,transport,29.74,2025-05-15,5,3,Gas station fill-up
2,Marcus (Junior Software Developer),5500,transport,42.36,2025-05-02,5,4,Uber ride
2,Marcus (Junior Software Developer),5500,shopping,78.73,2025-05-05,5,0,Shoe store
2,Marcus (Junior Software Developer),5500,shopping,170.08,2025-05-23,5,4,Department store
2,Marcus (Junior Software Developer),5500,shopping,58.23,2025-05-16,5,4,Sports equipment
2,Marcus (Junior Software Developer),5500,shopping,103.55,2025-05-04,5,6,Furniture store
2,Marcus (Junior Software Developer),5500,shopping,71.85,2025-05-22,5,3,Gift purchase
2,Marcus (Junior Software Developer),5500,entertainment,93.48,2025-05-17,5,5,Video game purchase
2,Marcus (Junior Software Developer),5500,entertainment,98.42,2025-05-16,5,4,Bowling night
2,Marcus (Junior Software Developer),5500,entertainment,80.19,2025-05-20,5,1,Comedy club
2,Marcus (Junior Software Developer),5500,entertainment,70.04,2025-05-10,5,5,Netflix subscription
2,Marcus (Junior Software Developer),5500,entertainment,164.47,2025-05-24,5,5,Art supplies (hobby)
2,Marcus (Junior Software Developer),5500,utilities,227.96,2025-05-29,5,3,Home security system
2,Marcus (Junior Software Developer),5500,utilities,422.63,2025-05-11,5,6,Home insurance
2,Marcus (Junior Software Developer),5500,utilities,174.4,2025-05-04,5,6,Home insurance
2,Marcus (Junior Software Developer),5500,health,275.77,2025-05-08,5,3,Dental checkup
2,Marcus (Junior Software Developer),5500,health,15.79,2025-05-08,5,3,Lab work
2,Marcus (Junior Software Developer),5500,health,11.52,2025-05-10,5,5,Health insurance copay
2,Marcus (Junior Software Developer),5500,travel,170.99,2025-05-30,5,4,Train pass (vacation)
2,Marcus (Junior Software Developer),5500,other,102.67,2025-05-11,5,6,ATM withdrawal
2,Marcus (Junior Software Developer),5500,other,125.07,2025-05-15,5,3,Storage unit
2,Marcus (Junior Software Developer),5500,other,129.15,2025-05-28,5,2,Subscription box
2,Marcus (Junior Software Developer),5500,other,99.45,2025-05-19,5,0,Tax preparation
2,Marcus (Junior Software Developer),5500,food,51.86,2025-06-14,6,5,Dinner with friends
2,Marcus (Junior Software Developer),5500,food,102.28,2025-06-19,6,3,Meal prep ingredients
2,Marcus (Junior Software Developer),5500,food,63.51,2025-06-20,6,4,Coffee shop
2,Marcus (Junior Software Developer),5500,food,77.02,2025-06-23,6,0,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,food,126.9,2025-06-21,6,5,Coffee shop
2,Marcus (Junior Software Developer),5500,food,63.74,2025-06-19,6,3,Online grocery order
2,Marcus (Junior Software Developer),5500,food,91.31,2025-06-14,6,5,Coffee shop
2,Marcus (Junior Software Developer),5500,food,65.32,2025-06-21,6,5,Deli sandwich
2,Marcus (Junior Software Developer),5500,food,70.81,2025-06-28,6,5,Brunch spot
2,Marcus (Junior Software Developer),5500,food,76.42,2025-06-14,6,5,Farmers market
2,Marcus (Junior Software Developer),5500,food,169.22,2025-06-09,6,0,Food truck lunch
2,Marcus (Junior Software Developer),5500,food,135.59,2025-06-22,6,6,Bakery
2,Marcus (Junior Software Developer),5500,food,164.27,2025-06-29,6,6,Deli sandwich
2,Marcus (Junior Software Developer),5500,food,80.63,2025-06-28,6,5,Online grocery order
2,Marcus (Junior Software Developer),5500,transport,27.84,2025-06-18,6,2,Bike repair
2,Marcus (Junior Software Developer),5500,transport,210.4,2025-06-20,6,4,Rideshare to work
2,Marcus (Junior Software Developer),5500,transport,58.59,2025-06-25,6,2,Highway toll
2,Marcus (Junior Software Developer),5500,transport,36.11,2025-06-14,6,5,Highway toll
2,Marcus (Junior Software Developer),5500,transport,150.15,2025-06-19,6,3,Monthly metro card
2,Marcus (Junior Software Developer),5500,shopping,186.98,2025-06-05,6,3,Tech accessories
2,Marcus (Junior Software Developer),5500,shopping,158.61,2025-06-22,6,6,Sports equipment
2,Marcus (Junior Software Developer),5500,shopping,131.1,2025-06-10,6,1,Back-to-school supplies
2,Marcus (Junior Software Developer),5500,shopping,107.83,2025-06-14,6,5,Department store
2,Marcus (Junior Software Developer),5500,entertainment,108.88,2025-06-14,6,5,Video game purchase
2,Marcus (Junior Software Developer),5500,entertainment,274.94,2025-06-21,6,5,Amusement park
2,Marcus (Junior Software Developer),5500,entertainment,88.13,2025-06-20,6,4,Spotify premium
2,Marcus (Junior Software Developer),5500,entertainment,98.12,2025-06-07,6,5,Netflix subscription
2,Marcus (Junior Software Developer),5500,utilities,684.22,2025-06-16,6,0,Cloud storage subscription
2,Marcus (Junior Software Developer),5500,utilities,302.78,2025-06-14,6,5,Home insurance
2,Marcus (Junior Software Developer),5500,health,343.2,2025-06-07,6,5,Prescription medication
2,Marcus (Junior Software Developer),5500,travel,172.01,2025-06-26,6,3,Travel insurance
2,Marcus (Junior Software Developer),5500,travel,190.38,2025-06-22,6,6,Resort stay
2,Marcus (Junior Software Developer),5500,other,34.94,2025-06-01,6,6,ATM withdrawal
2,Marcus (Junior Software Developer),5500,other,110.01,2025-06-28,6,5,Bank service fee
2,Marcus (Junior Software Developer),5500,other,280.54,2025-06-11,6,2,Moving expenses
2,Marcus (Junior Software Developer),5500,other,47.85,2025-06-10,6,1,Bank service fee
2,Marcus (Junior Software Developer),5500,food,137.76,2025-07-25,7,4,Breakfast café
2,Marcus (Junior Software Developer),5500,food,124.43,2025-07-27,7,6,Farmers market
2,Marcus (Junior Software Developer),5500,food,85.38,2025-07-26,7,5,Meal prep ingredients
2,Marcus (Junior Software Developer),5500,food,162.21,2025-07-30,7,2,Fast food delivery
2,Marcus (Junior Software Developer),5500,food,139.82,2025-07-04,7,4,Pizza delivery
2,Marcus (Junior Software Developer),5500,food,211.9,2025-07-15,7,1,Supermarket weekly shop
2,Marcus (Junior Software Developer),5500,food,128.77,2025-07-16,7,2,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,food,123.81,2025-07-11,7,4,Online grocery order
2,Marcus (Junior Software Developer),5500,food,83.46,2025-07-26,7,5,Pizza delivery
2,Marcus (Junior Software Developer),5500,food,144.3,2025-07-29,7,1,Fast food delivery
2,Marcus (Junior Software Developer),5500,transport,86.51,2025-07-31,7,3,Highway toll
2,Marcus (Junior Software Developer),5500,transport,148.12,2025-07-20,7,6,Gas station fill-up
2,Marcus (Junior Software Developer),5500,transport,201.93,2025-07-27,7,6,Monthly metro card
2,Marcus (Junior Software Developer),5500,transport,64.96,2025-07-22,7,1,Bike repair
2,Marcus (Junior Software Developer),5500,shopping,276.79,2025-07-08,7,1,Shoe store
2,Marcus (Junior Software Developer),5500,shopping,91.87,2025-07-18,7,4,Department store
2,Marcus (Junior Software Developer),5500,shopping,118.49,2025-07-10,7,3,Kitchen supplies
2,Marcus (Junior Software Developer),5500,entertainment,396.02,2025-07-04,7,4,Spotify premium
2,Marcus (Junior Software Developer),5500,entertainment,64.13,2025-07-28,7,0,Netflix subscription
2,Marcus (Junior Software Developer),5500,entertainment,144.81,2025-07-30,7,2,Online course
2,Marcus (Junior Software Developer),5500,utilities,121.49,2025-07-10,7,3,Natural gas bill
2,Marcus (Junior Software Developer),5500,utilities,600.12,2025-07-28,7,0,Internet provider
2,Marcus (Junior Software Developer),5500,utilities,245.52,2025-07-30,7,2,Sewer service
2,Marcus (Junior Software Developer),5500,health,186.73,2025-07-02,7,2,Vision exam
2,Marcus (Junior Software Developer),5500,health,120.24,2025-07-28,7,0,Doctor visit copay
2,Marcus (Junior Software Developer),5500,health,64.5,2025-07-27,7,6,Urgent care visit
2,Marcus (Junior Software Developer),5500,travel,228.83,2025-07-27,7,6,Tourist attraction tickets
2,Marcus (Junior Software Developer),5500,travel,213.47,2025-07-23,7,2,Airport lounge access
2,Marcus (Junior Software Developer),5500,other,165.98,2025-07-23,7,2,Dry cleaning
2,Marcus (Junior Software Developer),5500,other,129.05,2025-07-17,7,3,Bank service fee
2,Marcus (Junior Software Developer),5500,other,131.08,2025-07-12,7,5,Subscription box
2,Marcus (Junior Software Developer),5500,food,36.71,2025-08-24,8,6,Bakery
2,Marcus (Junior Software Developer),5500,food,46.84,2025-08-22,8,4,Breakfast café
2,Marcus (Junior Software Developer),5500,food,64.41,2025-08-30,8,5,Coffee shop
2,Marcus (Junior Software Developer),5500,food,42.8,2025-08-14,8,3,Farmers market
2,Marcus (Junior Software Developer),5500,food,35.26,2025-08-29,8,4,Meal prep ingredients
2,Marcus (Junior Software Developer),5500,food,37.34,2025-08-01,8,4,Brunch spot
2,Marcus (Junior Software Developer),5500,food,54.04,2025-08-21,8,3,Meal prep ingredients
2,Marcus (Junior Software Developer),5500,food,342.32,2025-08-30,8,5,Food truck lunch
2,Marcus (Junior Software Developer),5500,food,108.77,2025-08-09,8,5,Bakery
2,Marcus (Junior Software Developer),5500,food,86.98,2025-08-02,8,5,Snacks and drinks
2,Marcus (Junior Software Developer),5500,food,116.38,2025-08-23,8,5,Coffee shop
2,Marcus (Junior Software Developer),5500,food,72.04,2025-08-31,8,6,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,food,95.04,2025-08-01,8,4,Snacks and drinks
2,Marcus (Junior Software Developer),5500,food,43.03,2025-08-25,8,0,Food truck lunch
2,Marcus (Junior Software Developer),5500,food,51.38,2025-08-27,8,2,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,transport,40.59,2025-08-13,8,2,Uber ride
2,Marcus (Junior Software Developer),5500,transport,39.86,2025-08-14,8,3,Rideshare to work
2,Marcus (Junior Software Developer),5500,transport,239.95,2025-08-07,8,3,Tire rotation
2,Marcus (Junior Software Developer),5500,transport,104.92,2025-08-07,8,3,Rideshare to work
2,Marcus (Junior Software Developer),5500,transport,42.11,2025-08-10,8,6,Monthly metro card
2,Marcus (Junior Software Developer),5500,transport,85.52,2025-08-22,8,4,Parking garage
2,Marcus (Junior Software Developer),5500,shopping,138.62,2025-08-20,8,2,Gift purchase
2,Marcus (Junior Software Developer),5500,shopping,137.09,2025-08-30,8,5,Home goods
2,Marcus (Junior Software Developer),5500,shopping,107.31,2025-08-12,8,1,Furniture store
2,Marcus (Junior Software Developer),5500,shopping,121.39,2025-08-22,8,4,Kitchen supplies
2,Marcus (Junior Software Developer),5500,shopping,118.26,2025-08-15,8,4,Clothing store
2,Marcus (Junior Software Developer),5500,entertainment,71.88,2025-08-23,8,5,Bowling night
2,Marcus (Junior Software Developer),5500,entertainment,78.53,2025-08-24,8,6,Movie theater
2,Marcus (Junior Software Developer),5500,entertainment,92.61,2025-08-04,8,0,Netflix subscription
2,Marcus (Junior Software Developer),5500,entertainment,156.88,2025-08-11,8,0,Museum visit
2,Marcus (Junior Software Developer),5500,entertainment,154.81,2025-08-30,8,5,Board game night supplies
2,Marcus (Junior Software Developer),5500,utilities,641.44,2025-08-09,8,5,Cloud storage subscription
2,Marcus (Junior Software Developer),5500,utilities,120.69,2025-08-20,8,2,Home insurance
2,Marcus (Junior Software Developer),5500,utilities,164.81,2025-08-10,8,6,Home insurance
2,Marcus (Junior Software Developer),5500,utilities,67.79,2025-08-22,8,4,Trash collection
2,Marcus (Junior Software Developer),5500,health,255.91,2025-08-19,8,1,Prescription medication
2,Marcus (Junior Software Developer),5500,health,44.51,2025-08-09,8,5,Prescription medication
2,Marcus (Junior Software Developer),5500,travel,129.16,2025-08-03,8,6,Tourist attraction tickets
2,Marcus (Junior Software Developer),5500,travel,108.27,2025-08-23,8,5,Resort stay
2,Marcus (Junior Software Developer),5500,travel,125.12,2025-08-14,8,3,Airbnb reservation
2,Marcus (Junior Software Developer),5500,other,34.61,2025-08-27,8,2,Dry cleaning
2,Marcus (Junior Software Developer),5500,other,36.36,2025-08-24,8,6,Library fine
2,Marcus (Junior Software Developer),5500,other,366.25,2025-08-30,8,5,Subscription box
2,Marcus (Junior Software Developer),5500,other,44.88,2025-08-10,8,6,Dry cleaning
2,Marcus (Junior Software Developer),5500,food,111.14,2025-09-04,9,3,Online grocery order
2,Marcus (Junior Software Developer),5500,food,357.1,2025-09-02,9,1,Brunch spot
2,Marcus (Junior Software Developer),5500,food,127.09,2025-09-16,9,1,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,food,95.25,2025-09-28,9,6,Fast food delivery
2,Marcus (Junior Software Developer),5500,food,74.41,2025-09-06,9,5,Organic market
2,Marcus (Junior Software Developer),5500,food,67.18,2025-09-28,9,6,Bakery
2,Marcus (Junior Software Developer),5500,food,74.06,2025-09-24,9,2,Pizza delivery
2,Marcus (Junior Software Developer),5500,food,98.84,2025-09-19,9,4,Organic market
2,Marcus (Junior Software Developer),5500,food,72.9,2025-09-19,9,4,Grocery store
2,Marcus (Junior Software Developer),5500,food,98.46,2025-09-17,9,2,Bakery
2,Marcus (Junior Software Developer),5500,transport,97.98,2025-09-29,9,0,Oil change service
2,Marcus (Junior Software Developer),5500,transport,72.17,2025-09-01,9,0,Car insurance payment
2,Marcus (Junior Software Developer),5500,transport,181.36,2025-09-22,9,0,Car wash
2,Marcus (Junior Software Developer),5500,transport,145.33,2025-09-04,9,3,Toll road fee
2,Marcus (Junior Software Developer),5500,shopping,87.26,2025-09-11,9,3,Electronics purchase
2,Marcus (Junior Software Developer),5500,shopping,373.09,2025-09-01,9,0,Clothing store
2,Marcus (Junior Software Developer),5500,shopping,68.84,2025-09-15,9,0,Back-to-school supplies
2,Marcus (Junior Software Developer),5500,entertainment,176.28,2025-09-09,9,1,Netflix subscription
2,Marcus (Junior Software Developer),5500,entertainment,120.04,2025-09-11,9,3,Amusement park
2,Marcus (Junior Software Developer),5500,entertainment,150.2,2025-09-20,9,5,Streaming service
2,Marcus (Junior Software Developer),5500,utilities,995.12,2025-09-28,9,6,Electricity bill
2,Marcus (Junior Software Developer),5500,utilities,15.38,2025-09-26,9,4,Home security system
2,Marcus (Junior Software Developer),5500,utilities,9.15,2025-09-10,9,2,Trash collection
2,Marcus (Junior Software Developer),5500,utilities,3.46,2025-09-26,9,4,Electricity bill
2,Marcus (Junior Software Developer),5500,health,357.44,2025-09-18,9,3,Health insurance copay
2,Marcus (Junior Software Developer),5500,travel,85.51,2025-09-08,9,0,Airport lounge access
2,Marcus (Junior Software Developer),5500,travel,97.54,2025-09-03,9,2,Flight tickets
2,Marcus (Junior Software Developer),5500,other,250.94,2025-09-10,9,2,Storage unit
2,Marcus (Junior Software Developer),5500,other,78.93,2025-09-25,9,3,Storage unit
2,Marcus (Junior Software Developer),5500,other,192.07,2025-09-05,9,4,Bank service fee
2,Marcus (Junior Software Developer),5500,food,76.22,2025-10-11,10,5,Meal prep ingredients
2,Marcus (Junior Software Developer),5500,food,73.91,2025-10-21,10,1,Fast food delivery
2,Marcus (Junior Software Developer),5500,food,200.09,2025-10-30,10,3,Deli sandwich
2,Marcus (Junior Software Developer),5500,food,72.67,2025-10-03,10,4,Snacks and drinks
2,Marcus (Junior Software Developer),5500,food,81.98,2025-10-03,10,4,Online grocery order
2,Marcus (Junior Software Developer),5500,food,68.11,2025-10-10,10,4,Fast food delivery
2,Marcus (Junior Software Developer),5500,food,121.05,2025-10-22,10,2,Meal prep ingredients
2,Marcus (Junior Software Developer),5500,food,143.33,2025-10-17,10,4,Supermarket weekly shop
2,Marcus (Junior Software Developer),5500,food,89.02,2025-10-18,10,5,Supermarket weekly shop
2,Marcus (Junior Software Developer),5500,food,69.0,2025-10-17,10,4,Snacks and drinks
2,Marcus (Junior Software Developer),5500,food,68.35,2025-10-18,10,5,Pizza delivery
2,Marcus (Junior Software Developer),5500,food,48.52,2025-10-12,10,6,Coffee shop
2,Marcus (Junior Software Developer),5500,transport,121.12,2025-10-27,10,0,Toll road fee
2,Marcus (Junior Software Developer),5500,transport,46.15,2025-10-02,10,3,Monthly bus pass
2,Marcus (Junior Software Developer),5500,transport,112.2,2025-10-14,10,1,Highway toll
2,Marcus (Junior Software Developer),5500,transport,69.08,2025-10-23,10,3,Car insurance payment
2,Marcus (Junior Software Developer),5500,transport,127.66,2025-10-11,10,5,Tire rotation
2,Marcus (Junior Software Developer),5500,shopping,141.01,2025-10-11,10,5,Seasonal sale haul
2,Marcus (Junior Software Developer),5500,shopping,153.62,2025-10-28,10,1,Sports equipment
2,Marcus (Junior Software Developer),5500,shopping,89.02,2025-10-06,10,0,Home goods
2,Marcus (Junior Software Developer),5500,shopping,179.47,2025-10-06,10,0,Clothing store
2,Marcus (Junior Software Developer),5500,entertainment,130.61,2025-10-18,10,5,Bowling night
2,Marcus (Junior Software Developer),5500,entertainment,96.88,2025-10-04,10,5,Amusement park
2,Marcus (Junior Software Developer),5500,entertainment,205.28,2025-10-16,10,3,Bowling night
2,Marcus (Junior Software Developer),5500,entertainment,56.31,2025-10-28,10,1,Escape room
2,Marcus (Junior Software Developer),5500,utilities,254.47,2025-10-23,10,3,Home security system
2,Marcus (Junior Software Developer),5500,utilities,136.56,2025-10-31,10,4,Cable TV
2,Marcus (Junior Software Developer),5500,utilities,328.5,2025-10-22,10,2,Home insurance
2,Marcus (Junior Software Developer),5500,utilities,203.5,2025-10-26,10,6,Cell phone plan
2,Marcus (Junior Software Developer),5500,health,402.46,2025-10-05,10,6,Prescription medication
2,Marcus (Junior Software Developer),5500,travel,112.92,2025-10-07,10,1,Hotel booking
2,Marcus (Junior Software Developer),5500,other,202.25,2025-10-01,10,2,Pet supplies
2,Marcus (Junior Software Developer),5500,other,144.74,2025-10-16,10,3,Storage unit
2,Marcus (Junior Software Developer),5500,other,75.19,2025-10-05,10,6,Storage unit
2,Marcus (Junior Software Developer),5500,food,51.53,2025-11-02,11,6,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,food,50.97,2025-11-21,11,4,Snacks and drinks
2,Marcus (Junior Software Developer),5500,food,102.46,2025-11-14,11,4,Brunch spot
2,Marcus (Junior Software Developer),5500,food,417.69,2025-11-15,11,5,Farmers market
2,Marcus (Junior Software Developer),5500,food,69.84,2025-11-16,11,6,Online grocery order
2,Marcus (Junior Software Developer),5500,food,169.16,2025-11-08,11,5,Deli sandwich
2,Marcus (Junior Software Developer),5500,food,82.08,2025-11-01,11,5,Breakfast café
2,Marcus (Junior Software Developer),5500,food,53.03,2025-11-22,11,5,Snacks and drinks
2,Marcus (Junior Software Developer),5500,food,80.06,2025-11-29,11,5,Online grocery order
2,Marcus (Junior Software Developer),5500,food,151.05,2025-11-20,11,3,Sushi takeout
2,Marcus (Junior Software Developer),5500,transport,110.8,2025-11-16,11,6,Oil change service
2,Marcus (Junior Software Developer),5500,transport,109.21,2025-11-15,11,5,Parking garage
2,Marcus (Junior Software Developer),5500,transport,83.81,2025-11-17,11,0,Parking garage
2,Marcus (Junior Software Developer),5500,transport,176.76,2025-11-19,11,2,Highway toll
2,Marcus (Junior Software Developer),5500,shopping,164.15,2025-11-23,11,6,Kitchen supplies
2,Marcus (Junior Software Developer),5500,shopping,415.36,2025-11-15,11,5,Electronics purchase
2,Marcus (Junior Software Developer),5500,shopping,273.41,2025-11-29,11,5,Shoe store
2,Marcus (Junior Software Developer),5500,entertainment,193.03,2025-11-22,11,5,Streaming service
2,Marcus (Junior Software Developer),5500,entertainment,114.09,2025-11-26,11,2,Art supplies (hobby)
2,Marcus (Junior Software Developer),5500,entertainment,117.52,2025-11-06,11,3,Video game purchase
2,Marcus (Junior Software Developer),5500,utilities,309.03,2025-11-20,11,3,Sewer service
2,Marcus (Junior Software Developer),5500,utilities,255.81,2025-11-04,11,1,Home insurance
2,Marcus (Junior Software Developer),5500,utilities,134.75,2025-11-16,11,6,Cell phone plan
2,Marcus (Junior Software Developer),5500,utilities,142.53,2025-11-08,11,5,Natural gas bill
2,Marcus (Junior Software Developer),5500,health,398.21,2025-11-01,11,5,Vitamins and supplements
2,Marcus (Junior Software Developer),5500,travel,46.63,2025-11-27,11,3,Resort stay
2,Marcus (Junior Software Developer),5500,travel,38.97,2025-11-02,11,6,Hotel booking
2,Marcus (Junior Software Developer),5500,other,176.73,2025-11-18,11,1,Pet supplies
2,Marcus (Junior Software Developer),5500,other,145.56,2025-11-16,11,6,Dry cleaning
2,Marcus (Junior Software Developer),5500,other,159.38,2025-11-11,11,1,Library fine
2,Marcus (Junior Software Developer),5500,food,284.05,2025-12-27,12,5,Deli sandwich
2,Marcus (Junior Software Developer),5500,food,73.08,2025-12-06,12,5,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,food,74.81,2025-12-28,12,6,Sushi takeout
2,Marcus (Junior Software Developer),5500,food,170.04,2025-12-06,12,5,Food truck lunch
2,Marcus (Junior Software Developer),5500,food,53.84,2025-12-25,12,3,Lunch at restaurant
2,Marcus (Junior Software Developer),5500,food,53.64,2025-12-05,12,4,Breakfast café
2,Marcus (Junior Software Developer),5500,food,93.35,2025-12-27,12,5,Organic market
2,Marcus (Junior Software Developer),5500,food,137.5,2025-12-15,12,0,Grocery store
2,Marcus (Junior Software Developer),5500,food,354.53,2025-12-08,12,0,Online grocery order
2,Marcus (Junior Software Developer),5500,transport,112.03,2025-12-25,12,3,Toll road fee
2,Marcus (Junior Software Developer),5500,transport,135.54,2025-12-12,12,4,Car wash
2,Marcus (Junior Software Developer),5500,transport,90.0,2025-12-22,12,0,Parking garage
2,Marcus (Junior Software Developer),5500,transport,115.7,2025-12-05,12,4,Bike repair
2,Marcus (Junior Software Developer),5500,shopping,388.0,2025-12-26,12,4,Department store
2,Marcus (Junior Software Developer),5500,shopping,219.76,2025-12-14,12,6,Seasonal sale haul
2,Marcus (Junior Software Developer),5500,shopping,181.28,2025-12-14,12,6,Seasonal sale haul
2,Marcus (Junior Software Developer),5500,entertainment,96.59,2025-12-12,12,4,Museum visit
2,Marcus (Junior Software Developer),5500,entertainment,229.69,2025-12-05,12,4,Escape room
2,Marcus (Junior Software Developer),5500,entertainment,184.29,2025-12-26,12,4,Movie theater
2,Marcus (Junior Software Developer),5500,utilities,488.81,2025-12-25,12,3,Internet provider
2,Marcus (Junior Software Developer),5500,utilities,522.72,2025-12-14,12,6,Electricity bill
2,Marcus (Junior Software Developer),5500,health,88.57,2025-12-02,12,1,Lab work
2,Marcus (Junior Software Developer),5500,health,70.4,2025-12-23,12,1,Urgent care visit
2,Marcus (Junior Software Developer),5500,health,67.93,2025-12-22,12,0,First aid supplies
2,Marcus (Junior Software Developer),5500,health,161.85,2025-12-10,12,2,Physical therapy session
2,Marcus (Junior Software Developer),5500,travel,190.59,2025-12-28,12,6,Travel insurance
2,Marcus (Junior Software Developer),5500,travel,100.3,2025-12-24,12,2,Train pass (vacation)
2,Marcus (Junior Software Developer),5500,other,198.74,2025-12-27,12,5,Dry cleaning
2,Marcus (Junior Software Developer),5500,other,204.85,2025-12-29,12,0,Tax preparation
3,Sarah (Marketing Manager),8500,food,136.8,2023-01-21,1,5,Bakery
3,Sarah (Marketing Manager),8500,food,87.8,2023-01-01,1,6,Brunch spot
3,Sarah (Marketing Manager),8500,food,44.99,2023-01-21,1,5,Dinner with friends
3,Sarah (Marketing Manager),8500,food,36.87,2023-01-24,1,1,Deli sandwich
3,Sarah (Marketing Manager),8500,food,40.45,2023-01-04,1,2,Sushi takeout
3,Sarah (Marketing Manager),8500,food,32.66,2023-01-09,1,0,Sushi takeout
3,Sarah (Marketing Manager),8500,food,41.78,2023-01-07,1,5,Lunch at restaurant
3,Sarah (Marketing Manager),8500,food,75.33,2023-01-15,1,6,Grocery store
3,Sarah (Marketing Manager),8500,food,78.19,2023-01-15,1,6,Meal prep ingredients
3,Sarah (Marketing Manager),8500,food,34.84,2023-01-26,1,3,Brunch spot
3,Sarah (Marketing Manager),8500,food,791.17,2023-01-28,1,5,Sushi takeout
3,Sarah (Marketing Manager),8500,food,39.79,2023-01-14,1,5,Fast food delivery
3,Sarah (Marketing Manager),8500,food,33.98,2023-01-23,1,0,Meal prep ingredients
3,Sarah (Marketing Manager),8500,food,54.38,2023-01-07,1,5,Organic market
3,Sarah (Marketing Manager),8500,transport,177.68,2023-01-02,1,0,Toll road fee
3,Sarah (Marketing Manager),8500,transport,75.57,2023-01-29,1,6,Uber ride
3,Sarah (Marketing Manager),8500,transport,60.03,2023-01-16,1,0,Parking garage
3,Sarah (Marketing Manager),8500,transport,128.4,2023-01-15,1,6,Monthly bus pass
3,Sarah (Marketing Manager),8500,transport,181.52,2023-01-12,1,3,Car wash
